homestatecode,salestatecode,month,year,txn_count,salestatename,homestatename
05,36,1,2025,3,TELANGANA,UTTARAKHAND
06,36,1,2025,61,TELANGANA,HARYANA
07,36,1,2025,19,TELANGANA,DELHI
18,36,1,2025,21,TELANGANA,ASSAM
22,36,1,2025,88,TELANGANA,CHHATTISGARH
33,36,1,2025,11,TELANGANA,TAMIL NADU
08,37,1,2025,1,LADAKH,RAJASTHAN
24,38,1,2025,655,DADAR & NAGAR HAVELI & DAMAN & DIU,GUJARAT
27,38,1,2025,538,DADAR & NAGAR HAVELI & DAMAN & DIU,MAHARASHTRA
05,01,2,2025,9,JAMMU AND KASHMIR,UTTARAKHAND
06,01,2,2025,44,JAMMU AND KASHMIR,HARYANA
10,01,2,2025,1993,JAMMU AND KASHMIR,BIHAR
01,03,2,2025,4,PUNJAB,JAMMU AND KASHMIR
10,03,2,2025,4219,PUNJAB,BIHAR
20,03,2,2025,55,PUNJAB,JHARKHAND
23,03,2,2025,43,PUNJAB,MADHYA PRADESH
07,05,2,2025,206,UTTARAKHAND,DELHI
08,05,2,2025,14,UTTARAKHAND,RAJASTHAN
24,05,2,2025,4,UTTARAKHAND,GUJARAT
03,06,2,2025,32,HARYANA,PUNJAB
24,06,2,2025,24,HARYANA,GUJARAT
05,07,2,2025,7310,DELHI,UTTARAKHAND
09,07,2,2025,225713,DELHI,UTTAR PRADESH
19,07,2,2025,2123,DELHI,WEST BENGAL
20,07,2,2025,4564,DELHI,JHARKHAND
27,07,2,2025,220,DELHI,MAHARASHTRA
32,07,2,2025,60,DELHI,KERALA
10,08,2,2025,7254,RAJASTHAN,BIHAR
20,08,2,2025,129,RAJASTHAN,JHARKHAND
07,09,2,2025,1933,UTTAR PRADESH,DELHI
08,09,2,2025,111,UTTAR PRADESH,RAJASTHAN
10,09,2,2025,7277,UTTAR PRADESH,BIHAR
05,10,2,2025,48,BIHAR,UTTARAKHAND
36,10,2,2025,27,BIHAR,TELANGANA
20,11,2,2025,1,SIKKIM,JHARKHAND
10,16,2,2025,1268,TRIPURA,BIHAR
10,17,2,2025,9,MEGHALAYA,BIHAR
16,17,2,2025,2,MEGHALAYA,TRIPURA
29,18,2,2025,1,ASSAM,KARNATAKA
27,20,2,2025,14,JHARKHAND,MAHARASHTRA
36,20,2,2025,1,JHARKHAND,TELANGANA
07,22,2,2025,10,CHHATTISGARH,DELHI
09,22,2,2025,352,CHHATTISGARH,UTTAR PRADESH
20,22,2,2025,106,CHHATTISGARH,JHARKHAND
23,22,2,2025,252,CHHATTISGARH,MADHYA PRADESH
01,23,2,2025,2,MADHYA PRADESH,JAMMU AND KASHMIR
06,23,2,2025,152,MADHYA PRADESH,HARYANA
07,23,2,2025,172,MADHYA PRADESH,DELHI
27,23,2,2025,225,MADHYA PRADESH,MAHARASHTRA
06,24,2,2025,251,GUJARAT,HARYANA
19,24,2,2025,27,GUJARAT,WEST BENGAL
33,24,2,2025,11,GUJARAT,TAMIL NADU
03,27,2,2025,2,MAHARASHTRA,PUNJAB
06,27,2,2025,405,MAHARASHTRA,HARYANA
19,27,2,2025,332,MAHARASHTRA,WEST BENGAL
33,27,2,2025,246,MAHARASHTRA,TAMIL NADU
36,28,2,2025,1,ANDHRA PRADESH,TELANGANA
16,29,2,2025,1,KARNATAKA,TRIPURA
27,29,2,2025,26,KARNATAKA,MAHARASHTRA
28,29,2,2025,29,KARNATAKA,ANDHRA PRADESH
05,30,2,2025,5,GOA,UTTARAKHAND
06,30,2,2025,9,GOA,HARYANA
07,30,2,2025,5,GOA,DELHI
28,30,2,2025,5,GOA,ANDHRA PRADESH
06,32,2,2025,11,KERALA,HARYANA
36,32,2,2025,6,KERALA,TELANGANA
28,33,2,2025,2,TAMIL NADU,ANDHRA PRADESH
06,35,2,2025,1,ANDAMAN AND NICOBAR ISLANDS,HARYANA
19,35,2,2025,7,ANDAMAN AND NICOBAR ISLANDS,WEST BENGAL
07,36,2,2025,13,TELANGANA,DELHI
08,36,2,2025,64,TELANGANA,RAJASTHAN
09,36,2,2025,1,TELANGANA,UTTAR PRADESH
19,36,2,2025,15,TELANGANA,WEST BENGAL
27,36,2,2025,886,TELANGANA,MAHARASHTRA
28,36,2,2025,2255,TELANGANA,ANDHRA PRADESH
08,37,2,2025,1,LADAKH,RAJASTHAN
05,38,2,2025,10,DADAR & NAGAR HAVELI & DAMAN & DIU,UTTARAKHAND
16,38,2,2025,1,DADAR & NAGAR HAVELI & DAMAN & DIU,TRIPURA
24,38,2,2025,554,DADAR & NAGAR HAVELI & DAMAN & DIU,GUJARAT
27,38,2,2025,552,DADAR & NAGAR HAVELI & DAMAN & DIU,MAHARASHTRA
03,01,3,2025,3,JAMMU AND KASHMIR,PUNJAB
18,01,3,2025,4,JAMMU AND KASHMIR,ASSAM
19,01,3,2025,18,JAMMU AND KASHMIR,WEST BENGAL
07,02,3,2025,29,HIMACHAL PRADESH,DELHI
19,02,3,2025,21,HIMACHAL PRADESH,WEST BENGAL
20,03,3,2025,40,PUNJAB,JHARKHAND
10,04,3,2025,13,CHANDIGARH,BIHAR
07,05,3,2025,198,UTTARAKHAND,DELHI
09,05,3,2025,13520,UTTARAKHAND,UTTAR PRADESH
23,05,3,2025,73,UTTARAKHAND,MADHYA PRADESH
27,05,3,2025,10,UTTARAKHAND,MAHARASHTRA
03,06,3,2025,58,HARYANA,PUNJAB
16,06,3,2025,3,HARYANA,TRIPURA
23,06,3,2025,5189,HARYANA,MADHYA PRADESH
29,06,3,2025,1,HARYANA,KARNATAKA
03,07,3,2025,61,DELHI,PUNJAB
24,07,3,2025,167,DELHI,GUJARAT
18,08,3,2025,18,RAJASTHAN,ASSAM
23,08,3,2025,3465,RAJASTHAN,MADHYA PRADESH
07,09,3,2025,978,UTTAR PRADESH,DELHI
18,09,3,2025,12,UTTAR PRADESH,ASSAM
24,09,3,2025,33,UTTAR PRADESH,GUJARAT
03,10,3,2025,83,BIHAR,PUNJAB
18,10,3,2025,123,BIHAR,ASSAM
19,10,3,2025,278,BIHAR,WEST BENGAL
27,10,3,2025,378,BIHAR,MAHARASHTRA
28,10,3,2025,11,BIHAR,ANDHRA PRADESH
38,10,3,2025,4,BIHAR,DADAR & NAGAR HAVELI & DAMAN & DIU
09,11,3,2025,2,SIKKIM,UTTAR PRADESH
10,11,3,2025,95,SIKKIM,BIHAR
09,16,3,2025,7,TRIPURA,UTTAR PRADESH
19,17,3,2025,2,MEGHALAYA,WEST BENGAL
18,19,3,2025,7,WEST BENGAL,ASSAM
27,19,3,2025,12,WEST BENGAL,MAHARASHTRA
33,19,3,2025,2,WEST BENGAL,TAMIL NADU
19,20,3,2025,1,JHARKHAND,WEST BENGAL
05,22,3,2025,1,CHHATTISGARH,UTTARAKHAND
07,22,3,2025,8,CHHATTISGARH,DELHI
05,23,3,2025,15,MADHYA PRADESH,UTTARAKHAND
18,23,3,2025,3,MADHYA PRADESH,ASSAM
20,23,3,2025,86,MADHYA PRADESH,JHARKHAND
24,23,3,2025,42,MADHYA PRADESH,GUJARAT
28,23,3,2025,3,MADHYA PRADESH,ANDHRA PRADESH
16,24,3,2025,1,GUJARAT,TRIPURA
01,27,3,2025,6,MAHARASHTRA,JAMMU AND KASHMIR
05,27,3,2025,82,MAHARASHTRA,UTTARAKHAND
10,27,3,2025,26119,MAHARASHTRA,BIHAR
19,27,3,2025,293,MAHARASHTRA,WEST BENGAL
23,27,3,2025,1464,MAHARASHTRA,MADHYA PRADESH
28,27,3,2025,52,MAHARASHTRA,ANDHRA PRADESH
10,29,3,2025,1,KARNATAKA,BIHAR
18,30,3,2025,33,GOA,ASSAM
01,32,3,2025,4,KERALA,JAMMU AND KASHMIR
06,32,3,2025,9,KERALA,HARYANA
09,32,3,2025,342,KERALA,UTTAR PRADESH
06,32,7,2024,8,KERALA,HARYANA
24,32,7,2024,4,KERALA,GUJARAT
28,32,7,2024,13,KERALA,ANDHRA PRADESH
27,33,7,2024,3,TAMIL NADU,MAHARASHTRA
10,35,7,2024,8,ANDAMAN AND NICOBAR ISLANDS,BIHAR
19,35,7,2024,10,ANDAMAN AND NICOBAR ISLANDS,WEST BENGAL
22,36,7,2024,109,TELANGANA,CHHATTISGARH
23,36,7,2024,295,TELANGANA,MADHYA PRADESH
05,38,7,2024,10,Dadar & Nagar Haveli & Daman & Diu,UTTARAKHAND
27,38,7,2024,356,Dadar & Nagar Haveli & Daman & Diu,MAHARASHTRA
05,01,8,2024,17,JAMMU AND KASHMIR,UTTARAKHAND
07,01,8,2024,15,JAMMU AND KASHMIR,DELHI
18,01,8,2024,5,JAMMU AND KASHMIR,ASSAM
19,01,8,2024,6,JAMMU AND KASHMIR,WEST BENGAL
05,02,8,2024,37,HIMACHAL PRADESH,UTTARAKHAND
19,02,8,2024,20,HIMACHAL PRADESH,WEST BENGAL
23,02,8,2024,252,HIMACHAL PRADESH,MADHYA PRADESH
06,03,8,2024,26,PUNJAB,HARYANA
07,03,8,2024,16,PUNJAB,DELHI
06,04,8,2024,1,CHANDIGARH,HARYANA
06,05,8,2024,116,UTTARAKHAND,HARYANA
07,05,8,2024,179,UTTARAKHAND,DELHI
10,05,8,2024,2678,UTTARAKHAND,BIHAR
27,05,8,2024,4,UTTARAKHAND,MAHARASHTRA
33,05,8,2024,1,UTTARAKHAND,TAMIL NADU
18,06,8,2024,35,HARYANA,ASSAM
27,06,8,2024,15,HARYANA,MAHARASHTRA
29,06,8,2024,2,HARYANA,KARNATAKA
02,07,8,2024,131,DELHI,HIMACHAL PRADESH
05,07,8,2024,5939,DELHI,UTTARAKHAND
23,07,8,2024,20749,DELHI,MADHYA PRADESH
27,07,8,2024,146,DELHI,MAHARASHTRA
29,07,8,2024,11,DELHI,KARNATAKA
10,08,8,2024,2922,RAJASTHAN,BIHAR
20,08,8,2024,34,RAJASTHAN,JHARKHAND
29,08,8,2024,8,RAJASTHAN,KARNATAKA
32,08,8,2024,1,RAJASTHAN,KERALA
24,09,8,2024,14,UTTAR PRADESH,GUJARAT
29,09,8,2024,8,UTTAR PRADESH,KARNATAKA
06,10,8,2024,896,BIHAR,HARYANA
08,10,8,2024,95,BIHAR,RAJASTHAN
16,10,8,2024,1,BIHAR,TRIPURA
28,10,8,2024,9,BIHAR,ANDHRA PRADESH
10,11,8,2024,123,SIKKIM,BIHAR
06,16,8,2024,2,TRIPURA,HARYANA
22,16,8,2024,1,TRIPURA,CHHATTISGARH
16,17,8,2024,1,MEGHALAYA,TRIPURA
18,17,8,2024,3,MEGHALAYA,ASSAM
19,18,8,2024,1,ASSAM,WEST BENGAL
08,19,8,2024,1,WEST BENGAL,RAJASTHAN
09,19,8,2024,229,WEST BENGAL,UTTAR PRADESH
16,19,8,2024,3,WEST BENGAL,TRIPURA
18,20,8,2024,2,JHARKHAND,ASSAM
22,20,8,2024,27,JHARKHAND,CHHATTISGARH
27,20,8,2024,17,JHARKHAND,MAHARASHTRA
09,23,8,2024,2841,MADHYA PRADESH,UTTAR PRADESH
24,23,8,2024,30,MADHYA PRADESH,GUJARAT
06,24,8,2024,155,GUJARAT,HARYANA
19,24,8,2024,11,GUJARAT,WEST BENGAL
29,24,8,2024,12,GUJARAT,KARNATAKA
02,27,8,2024,2,MAHARASHTRA,HIMACHAL PRADESH
18,27,8,2024,33,MAHARASHTRA,ASSAM
24,27,8,2024,284,MAHARASHTRA,GUJARAT
32,27,8,2024,17,MAHARASHTRA,KERALA
33,27,8,2024,205,MAHARASHTRA,TAMIL NADU
10,28,8,2024,1,ANDHRA PRADESH,BIHAR
06,29,8,2024,4,KARNATAKA,HARYANA
22,29,8,2024,13,KARNATAKA,CHHATTISGARH
23,29,8,2024,16,KARNATAKA,MADHYA PRADESH
33,29,8,2024,11,KARNATAKA,TAMIL NADU
05,30,8,2024,4,GOA,UTTARAKHAND
06,30,8,2024,4,GOA,HARYANA
10,30,8,2024,562,GOA,BIHAR
23,30,8,2024,85,GOA,MADHYA PRADESH
05,32,8,2024,5,KERALA,UTTARAKHAND
09,32,8,2024,337,KERALA,UTTAR PRADESH
10,32,8,2024,762,KERALA,BIHAR
16,32,8,2024,1,KERALA,TRIPURA
18,32,8,2024,184,KERALA,ASSAM
36,32,8,2024,8,KERALA,TELANGANA
28,33,8,2024,1,TAMIL NADU,ANDHRA PRADESH
20,35,8,2024,1,ANDAMAN AND NICOBAR ISLANDS,JHARKHAND
22,35,8,2024,2,ANDAMAN AND NICOBAR ISLANDS,CHHATTISGARH
33,35,8,2024,4,ANDAMAN AND NICOBAR ISLANDS,TAMIL NADU
16,36,8,2024,3,TELANGANA,TRIPURA
19,36,8,2024,12,TELANGANA,WEST BENGAL
24,36,8,2024,9,TELANGANA,GUJARAT
28,36,8,2024,1483,TELANGANA,ANDHRA PRADESH
29,36,8,2024,564,TELANGANA,KARNATAKA
32,36,8,2024,3,TELANGANA,KERALA
27,38,8,2024,504,Dadar & Nagar Haveli & Daman & Diu,MAHARASHTRA
32,38,8,2024,2,Dadar & Nagar Haveli & Daman & Diu,KERALA
10,01,9,2024,2220,JAMMU AND KASHMIR,BIHAR
18,01,9,2024,5,JAMMU AND KASHMIR,ASSAM
07,02,9,2024,28,HIMACHAL PRADESH,DELHI
02,03,9,2024,5,PUNJAB,HIMACHAL PRADESH
27,03,9,2024,2,PUNJAB,MAHARASHTRA
23,04,9,2024,1,CHANDIGARH,MADHYA PRADESH
06,05,9,2024,116,UTTARAKHAND,HARYANA
07,06,9,2024,613,HARYANA,DELHI
29,06,9,2024,2,HARYANA,KARNATAKA
16,07,9,2024,7,DELHI,TRIPURA
18,07,9,2024,361,DELHI,ASSAM
22,07,9,2024,412,DELHI,CHHATTISGARH
23,07,9,2024,20274,DELHI,MADHYA PRADESH
28,07,9,2024,28,DELHI,ANDHRA PRADESH
33,07,9,2024,106,DELHI,TAMIL NADU
38,07,9,2024,1,DELHI,Dadar & Nagar Haveli & Daman & Diu
19,08,9,2024,24,RAJASTHAN,WEST BENGAL
32,08,9,2024,1,RAJASTHAN,KERALA
19,09,9,2024,6,UTTAR PRADESH,WEST BENGAL
20,09,9,2024,38,UTTAR PRADESH,JHARKHAND
24,09,9,2024,15,UTTAR PRADESH,GUJARAT
27,09,9,2024,497,UTTAR PRADESH,MAHARASHTRA
32,09,9,2024,1,UTTAR PRADESH,KERALA
02,10,9,2024,1,BIHAR,HIMACHAL PRADESH
05,10,9,2024,46,BIHAR,UTTARAKHAND
06,10,9,2024,966,BIHAR,HARYANA
07,10,9,2024,2050,BIHAR,DELHI
22,10,9,2024,148,BIHAR,CHHATTISGARH
33,10,9,2024,3,BIHAR,TAMIL NADU
09,11,9,2024,4,SIKKIM,UTTAR PRADESH
10,11,9,2024,127,SIKKIM,BIHAR
18,16,9,2024,21,TRIPURA,ASSAM
22,16,9,2024,1,TRIPURA,CHHATTISGARH
10,17,9,2024,10,MEGHALAYA,BIHAR
10,18,9,2024,44,ASSAM,BIHAR
19,18,9,2024,1,ASSAM,WEST BENGAL
09,19,9,2024,249,WEST BENGAL,UTTAR PRADESH
33,19,9,2024,1,WEST BENGAL,TAMIL NADU
08,20,9,2024,4,JHARKHAND,RAJASTHAN
09,20,9,2024,112,JHARKHAND,UTTAR PRADESH
19,20,9,2024,2,JHARKHAND,WEST BENGAL
28,22,9,2024,2,CHHATTISGARH,ANDHRA PRADESH
07,23,9,2024,141,MADHYA PRADESH,DELHI
10,23,9,2024,1534,MADHYA PRADESH,BIHAR
29,23,9,2024,2,MADHYA PRADESH,KARNATAKA
05,24,9,2024,19,GUJARAT,UTTARAKHAND
16,24,9,2024,1,GUJARAT,TRIPURA
19,24,9,2024,15,GUJARAT,WEST BENGAL
23,24,9,2024,3721,GUJARAT,MADHYA PRADESH
27,24,9,2024,1056,GUJARAT,MAHARASHTRA
33,24,9,2024,3,GUJARAT,TAMIL NADU
09,27,9,2024,39892,MAHARASHTRA,UTTAR PRADESH
23,27,9,2024,1050,MAHARASHTRA,MADHYA PRADESH
36,28,9,2024,1,ANDHRA PRADESH,TELANGANA
07,30,9,2024,4,GOA,DELHI
18,30,9,2024,15,GOA,ASSAM
22,30,9,2024,24,GOA,CHHATTISGARH
27,30,9,2024,100,GOA,MAHARASHTRA
32,30,9,2024,2,GOA,KERALA
05,32,9,2024,3,KERALA,UTTARAKHAND
06,32,9,2024,10,KERALA,HARYANA
20,32,9,2024,134,KERALA,JHARKHAND
35,32,9,2024,1,KERALA,ANDAMAN AND NICOBAR ISLANDS
36,32,9,2024,10,KERALA,TELANGANA
01,33,9,2024,1,TAMIL NADU,JAMMU AND KASHMIR
07,33,9,2024,1,TAMIL NADU,DELHI
18,33,9,2024,5,TAMIL NADU,ASSAM
09,35,9,2024,1,ANDAMAN AND NICOBAR ISLANDS,UTTAR PRADESH
33,35,9,2024,2,ANDAMAN AND NICOBAR ISLANDS,TAMIL NADU
22,36,9,2024,92,TELANGANA,CHHATTISGARH
29,36,9,2024,497,TELANGANA,KARNATAKA
09,37,9,2024,3,LADAKH,UTTAR PRADESH
06,38,9,2024,10,Dadar & Nagar Haveli & Daman & Diu,HARYANA
19,38,9,2024,41,Dadar & Nagar Haveli & Daman & Diu,WEST BENGAL
20,38,9,2024,226,Dadar & Nagar Haveli & Daman & Diu,JHARKHAND
23,38,9,2024,715,Dadar & Nagar Haveli & Daman & Diu,MADHYA PRADESH
24,38,9,2024,609,Dadar & Nagar Haveli & Daman & Diu,GUJARAT
27,38,9,2024,559,Dadar & Nagar Haveli & Daman & Diu,MAHARASHTRA
32,38,9,2024,1,Dadar & Nagar Haveli & Daman & Diu,KERALA
05,01,10,2024,14,JAMMU AND KASHMIR,UTTARAKHAND
20,01,10,2024,50,JAMMU AND KASHMIR,JHARKHAND
23,01,10,2024,1424,JAMMU AND KASHMIR,MADHYA PRADESH
27,01,10,2024,2,JAMMU AND KASHMIR,MAHARASHTRA
01,02,10,2024,2,HIMACHAL PRADESH,JAMMU AND KASHMIR
06,02,10,2024,108,HIMACHAL PRADESH,HARYANA
08,02,10,2024,18,HIMACHAL PRADESH,RAJASTHAN
20,02,10,2024,95,HIMACHAL PRADESH,JHARKHAND
27,02,10,2024,4,HIMACHAL PRADESH,MAHARASHTRA
07,03,10,2024,10,PUNJAB,DELHI
10,03,10,2024,845,PUNJAB,BIHAR
05,04,10,2024,2,CHANDIGARH,UTTARAKHAND
23,04,10,2024,1,CHANDIGARH,MADHYA PRADESH
09,05,10,2024,12480,UTTARAKHAND,UTTAR PRADESH
20,05,10,2024,1,UTTARAKHAND,JHARKHAND
08,06,10,2024,1560,HARYANA,RAJASTHAN
10,06,10,2024,29556,HARYANA,BIHAR
19,06,10,2024,193,HARYANA,WEST BENGAL
29,06,10,2024,1,HARYANA,KARNATAKA
02,07,10,2024,133,DELHI,HIMACHAL PRADESH
06,07,10,2024,12136,DELHI,HARYANA
23,07,10,2024,19357,DELHI,MADHYA PRADESH
28,07,10,2024,24,DELHI,ANDHRA PRADESH
32,07,10,2024,169,DELHI,KERALA
24,08,10,2024,67,RAJASTHAN,GUJARAT
07,09,10,2024,1122,UTTAR PRADESH,DELHI
18,09,10,2024,25,UTTAR PRADESH,ASSAM
23,09,10,2024,484,UTTAR PRADESH,MADHYA PRADESH
24,09,10,2024,31,UTTAR PRADESH,GUJARAT
16,10,10,2024,1,BIHAR,TRIPURA
36,10,10,2024,33,BIHAR,TELANGANA
01,33,3,2025,1,TAMIL NADU,JAMMU AND KASHMIR
20,33,3,2025,8,TAMIL NADU,JHARKHAND
10,35,3,2025,9,ANDAMAN AND NICOBAR ISLANDS,BIHAR
16,36,3,2025,1,TELANGANA,TRIPURA
19,36,3,2025,8,TELANGANA,WEST BENGAL
29,36,3,2025,609,TELANGANA,KARNATAKA
18,37,3,2025,1,LADAKH,ASSAM
08,38,3,2025,32,DADAR & NAGAR HAVELI & DAMAN & DIU,RAJASTHAN
18,38,3,2025,13,DADAR & NAGAR HAVELI & DAMAN & DIU,ASSAM
23,38,3,2025,784,DADAR & NAGAR HAVELI & DAMAN & DIU,MADHYA PRADESH
32,38,3,2025,1,DADAR & NAGAR HAVELI & DAMAN & DIU,KERALA
09,01,4,2025,2488,JAMMU AND KASHMIR,UTTAR PRADESH
18,01,4,2025,4,JAMMU AND KASHMIR,ASSAM
24,01,4,2025,2,JAMMU AND KASHMIR,GUJARAT
05,02,4,2025,28,HIMACHAL PRADESH,UTTARAKHAND
08,02,4,2025,19,HIMACHAL PRADESH,RAJASTHAN
10,02,4,2025,4596,HIMACHAL PRADESH,BIHAR
19,02,4,2025,28,HIMACHAL PRADESH,WEST BENGAL
20,02,4,2025,73,HIMACHAL PRADESH,JHARKHAND
06,03,4,2025,13,PUNJAB,HARYANA
10,05,4,2025,2966,UTTARAKHAND,BIHAR
09,06,4,2025,38632,HARYANA,UTTAR PRADESH
18,06,4,2025,45,HARYANA,ASSAM
21,06,4,2025,22,HARYANA,ODISHA
23,06,4,2025,4074,HARYANA,MADHYA PRADESH
06,07,4,2025,12154,DELHI,HARYANA
09,07,4,2025,195101,DELHI,UTTAR PRADESH
10,07,4,2025,214101,DELHI,BIHAR
19,07,4,2025,1797,DELHI,WEST BENGAL
20,07,4,2025,3745,DELHI,JHARKHAND
28,07,4,2025,35,DELHI,ANDHRA PRADESH
29,07,4,2025,18,DELHI,KARNATAKA
32,07,4,2025,2,DELHI,KERALA
10,08,4,2025,7023,RAJASTHAN,BIHAR
20,08,4,2025,113,RAJASTHAN,JHARKHAND
06,09,4,2025,2301,UTTAR PRADESH,HARYANA
21,09,4,2025,10,UTTAR PRADESH,ODISHA
23,09,4,2025,910,UTTAR PRADESH,MADHYA PRADESH
06,10,4,2025,1993,BIHAR,HARYANA
29,10,4,2025,36,BIHAR,KARNATAKA
10,11,4,2025,96,SIKKIM,BIHAR
19,11,4,2025,1,SIKKIM,WEST BENGAL
18,17,4,2025,9,MEGHALAYA,ASSAM
18,19,4,2025,8,WEST BENGAL,ASSAM
24,19,4,2025,4,WEST BENGAL,GUJARAT
08,20,4,2025,1,JHARKHAND,RAJASTHAN
28,20,4,2025,1,JHARKHAND,ANDHRA PRADESH
20,22,4,2025,44,CHHATTISGARH,JHARKHAND
23,22,4,2025,145,CHHATTISGARH,MADHYA PRADESH
27,22,4,2025,7,CHHATTISGARH,MAHARASHTRA
28,22,4,2025,2,CHHATTISGARH,ANDHRA PRADESH
29,22,4,2025,2,CHHATTISGARH,KARNATAKA
05,23,4,2025,11,MADHYA PRADESH,UTTARAKHAND
20,23,4,2025,88,MADHYA PRADESH,JHARKHAND
19,24,4,2025,25,GUJARAT,WEST BENGAL
20,24,4,2025,272,GUJARAT,JHARKHAND
23,24,4,2025,3152,GUJARAT,MADHYA PRADESH
27,24,4,2025,1095,GUJARAT,MAHARASHTRA
08,27,4,2025,612,MAHARASHTRA,RAJASTHAN
18,27,4,2025,64,MAHARASHTRA,ASSAM
21,27,4,2025,39,MAHARASHTRA,ODISHA
23,27,4,2025,1408,MAHARASHTRA,MADHYA PRADESH
28,27,4,2025,53,MAHARASHTRA,ANDHRA PRADESH
23,28,4,2025,1,ANDHRA PRADESH,MADHYA PRADESH
29,28,4,2025,1,ANDHRA PRADESH,KARNATAKA
23,29,4,2025,3,KARNATAKA,MADHYA PRADESH
27,29,4,2025,17,KARNATAKA,MAHARASHTRA
01,30,4,2025,2,GOA,JAMMU AND KASHMIR
06,30,4,2025,6,GOA,HARYANA
10,30,4,2025,821,GOA,BIHAR
18,30,4,2025,36,GOA,ASSAM
19,30,4,2025,21,GOA,WEST BENGAL
20,30,4,2025,84,GOA,JHARKHAND
27,30,4,2025,131,GOA,MAHARASHTRA
28,30,4,2025,5,GOA,ANDHRA PRADESH
06,32,4,2025,9,KERALA,HARYANA
08,32,4,2025,12,KERALA,RAJASTHAN
21,32,4,2025,11,KERALA,ODISHA
06,35,4,2025,1,ANDAMAN AND NICOBAR ISLANDS,HARYANA
06,36,4,2025,45,TELANGANA,HARYANA
18,36,4,2025,17,TELANGANA,ASSAM
06,38,4,2025,8,DADAR & NAGAR HAVELI & DAMAN & DIU,HARYANA
21,38,4,2025,27,DADAR & NAGAR HAVELI & DAMAN & DIU,ODISHA
05,01,5,2025,3,JAMMU AND KASHMIR,UTTARAKHAND
20,01,5,2025,39,JAMMU AND KASHMIR,JHARKHAND
21,01,5,2025,1,JAMMU AND KASHMIR,ODISHA
05,02,5,2025,25,HIMACHAL PRADESH,UTTARAKHAND
06,02,5,2025,152,HIMACHAL PRADESH,HARYANA
09,02,5,2025,8941,HIMACHAL PRADESH,UTTAR PRADESH
23,02,5,2025,181,HIMACHAL PRADESH,MADHYA PRADESH
07,03,5,2025,22,PUNJAB,DELHI
18,03,5,2025,2,PUNJAB,ASSAM
03,04,5,2025,1,CHANDIGARH,PUNJAB
10,05,5,2025,2910,UTTARAKHAND,BIHAR
07,06,5,2025,720,HARYANA,DELHI
27,06,5,2025,2,HARYANA,MAHARASHTRA
28,06,5,2025,1,HARYANA,ANDHRA PRADESH
08,07,5,2025,3188,DELHI,RAJASTHAN
03,08,5,2025,24,RAJASTHAN,PUNJAB
08,09,5,2025,147,UTTAR PRADESH,RAJASTHAN
10,09,5,2025,6850,UTTAR PRADESH,BIHAR
21,09,5,2025,19,UTTAR PRADESH,ODISHA
28,09,5,2025,4,UTTAR PRADESH,ANDHRA PRADESH
29,09,5,2025,3,UTTAR PRADESH,KARNATAKA
38,09,5,2025,3,UTTAR PRADESH,DADAR & NAGAR HAVELI & DAMAN & DIU
06,10,5,2025,4431,BIHAR,HARYANA
08,10,5,2025,139,BIHAR,RAJASTHAN
09,10,5,2025,3154,BIHAR,UTTAR PRADESH
27,10,5,2025,67,BIHAR,MAHARASHTRA
10,11,5,2025,75,SIKKIM,BIHAR
16,17,5,2025,1,MEGHALAYA,TRIPURA
18,17,5,2025,8,MEGHALAYA,ASSAM
06,19,5,2025,27,WEST BENGAL,HARYANA
28,20,5,2025,1,JHARKHAND,ANDHRA PRADESH
06,22,5,2025,17,CHHATTISGARH,HARYANA
21,22,5,2025,3,CHHATTISGARH,ODISHA
05,23,5,2025,8,MADHYA PRADESH,UTTARAKHAND
09,23,5,2025,4110,MADHYA PRADESH,UTTAR PRADESH
03,24,5,2025,3,GUJARAT,PUNJAB
05,24,5,2025,11,GUJARAT,UTTARAKHAND
19,24,5,2025,13,GUJARAT,WEST BENGAL
02,27,5,2025,1,MAHARASHTRA,HIMACHAL PRADESH
03,27,5,2025,10,MAHARASHTRA,PUNJAB
18,27,5,2025,54,MAHARASHTRA,ASSAM
23,27,5,2025,1213,MAHARASHTRA,MADHYA PRADESH
23,28,5,2025,1,ANDHRA PRADESH,MADHYA PRADESH
06,29,5,2025,2,KARNATAKA,HARYANA
10,29,5,2025,240,KARNATAKA,BIHAR
07,30,5,2025,3,GOA,DELHI
10,30,5,2025,724,GOA,BIHAR
21,30,5,2025,2,GOA,ODISHA
23,30,5,2025,96,GOA,MADHYA PRADESH
06,32,5,2025,11,KERALA,HARYANA
08,32,5,2025,12,KERALA,RAJASTHAN
08,36,5,2025,18,TELANGANA,RAJASTHAN
24,36,5,2025,2,TELANGANA,GUJARAT
06,38,5,2025,5,DADAR & NAGAR HAVELI & DAMAN & DIU,HARYANA
07,38,5,2025,4,DADAR & NAGAR HAVELI & DAMAN & DIU,DELHI
20,38,5,2025,232,DADAR & NAGAR HAVELI & DAMAN & DIU,JHARKHAND
29,38,5,2025,2,DADAR & NAGAR HAVELI & DAMAN & DIU,KARNATAKA
09,01,6,2025,1357,JAMMU AND KASHMIR,UTTAR PRADESH
10,01,6,2025,1829,JAMMU AND KASHMIR,BIHAR
23,01,6,2025,759,JAMMU AND KASHMIR,MADHYA PRADESH
19,03,6,2025,6,PUNJAB,WEST BENGAL
20,03,6,2025,43,PUNJAB,JHARKHAND
